parcel,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
1,1000,10.0,8,800,1.0581684112548828,0.26625,,
1,1000,10.0,8,800,1.0558712482452393,0.33499999999999996,,
1,1000,10.0,8,800,0.7139596939086914,0.25125,,
1,1000,10.0,8,800,1.065924882888794,0.28500000000000003,,
1,1000,10.0,8,800,1.1011242866516113,0.29125,,
1,1000,10.0,8,800,1.0318684577941895,0.2575,,
1,1000,10.0,8,800,1.2000796794891357,0.28500000000000003,,
1,1000,10.0,8,800,1.2906036376953125,0.2875,,
1,1000,10.0,8,800,0.8924665451049805,0.23249999999999998,,
1,1000,10.0,8,800,0.8960671424865723,0.26749999999999996,,
1,1000,10.0,8,800,1.0916428565979004,0.215,,
1,1000,10.0,8,800,1.1748290061950684,0.28375000000000006,,
1,1000,10.0,8,800,0.8879716396331787,0.27625,,
1,1000,10.0,8,800,0.6824147701263428,0.265,,
1,1000,10.0,8,800,1.056474208831787,0.31124999999999997,,
1,1000,10.0,8,800,1.0595018863677979,0.25,,
1,1000,10.0,8,800,0.950505256652832,0.22374999999999998,,
1,1000,10.0,8,800,1.0665490627288818,0.2375,,
1,1000,10.0,8,800,0.6262438297271729,0.3175,,
1,1000,10.0,8,800,1.2821013927459717,0.29,,
1,1000,10.0,8,800,0.7907042503356934,0.2925,,
1,1000,10.0,8,800,1.0251350402832031,0.27125000000000005,,
1,1000,10.0,8,800,1.1446881294250488,0.25875,,
1,1000,10.0,8,800,0.99393630027771,0.34875,,
1,1000,10.0,8,800,0.9742951393127441,0.29500000000000004,,
1,1000,10.0,8,800,1.1050374507904053,0.30125,,
1,1000,10.0,8,800,0.9635117053985596,0.265,,
1,1000,10.0,8,800,1.023721694946289,0.30625,,
1,1000,10.0,8,800,0.9496939182281494,0.2625,,
1,1000,10.0,8,800,1.06477689743042,0.21625,,
1,1000,10.0,8,800,0.9485540390014648,0.25125,,
1,1000,10.0,8,800,0.9617354869842529,0.31500000000000006,,
1,1000,10.0,8,800,1.262183427810669,0.2725,,
1,1000,10.0,8,800,0.9032859802246094,0.31625,,
1,1000,10.0,8,800,1.0840988159179688,0.30625,,
1,1000,10.0,8,800,1.1219968795776367,0.3175,,
1,1000,10.0,8,800,1.0516083240509033,0.32,,
1,1000,10.0,8,800,1.165755271911621,0.265,,
1,1000,10.0,8,800,0.9168016910552979,0.28,,
1,1000,10.0,8,800,1.2446551322937012,0.255,,
1,1000,10.0,8,800,1.010221004486084,0.28625,,
1,1000,10.0,8,800,1.0653183460235596,0.315,,
1,1000,10.0,8,800,0.9959733486175537,0.26625,,
1,1000,10.0,8,800,0.9111776351928711,0.2725,,
1,1000,10.0,8,800,0.813408374786377,0.26,,
1,1000,10.0,8,800,1.140918493270874,0.25875,,
1,1000,10.0,8,800,1.2141282558441162,0.24874999999999997,,
1,1000,10.0,8,800,1.125854730606079,0.275,,
1,1000,10.0,8,800,0.9639580249786377,0.27625,,
1,1000,10.0,8,800,0.9173140525817871,0.32125,,
1,1000,10.0,8,800,0.9801278114318848,0.29874999999999996,,
1,1000,10.0,8,800,1.0285191535949707,0.28874999999999995,,
1,1000,10.0,8,800,0.8653838634490967,0.26125,,
1,1000,10.0,8,800,0.792579174041748,0.28125,,
1,1000,10.0,8,800,0.9518547058105469,0.26625,,
1,1000,10.0,8,800,0.9575076103210449,0.21500000000000002,,
1,1000,10.0,8,800,0.8797953128814697,0.325,,
1,1000,10.0,8,800,1.1295356750488281,0.26125000000000004,,
1,1000,10.0,8,800,1.1889381408691406,0.26875,,
1,1000,10.0,8,800,1.0970184803009033,0.22374999999999998,,
1,1000,10.0,8,800,1.0372991561889648,0.25250000000000006,,
1,1000,10.0,8,800,1.1908130645751953,0.23500000000000001,,
1,1000,10.0,8,800,1.1453197002410889,0.2825,,
1,1000,10.0,8,800,1.1934657096862793,0.3,,
1,1000,10.0,8,800,1.074552297592163,0.2975,,
1,1000,10.0,8,800,1.2405726909637451,0.24250000000000002,,
1,1000,10.0,8,800,1.2500572204589844,0.21875,,
1,1000,10.0,8,800,1.087153673171997,0.2975,,
1,1000,10.0,8,800,0.868696928024292,0.2475,,
1,1000,10.0,8,800,1.1968977451324463,0.27125,,
1,1000,10.0,8,800,1.1012976169586182,0.28125,,
1,1000,10.0,8,800,1.0145399570465088,0.39625000000000005,,
1,1000,10.0,8,800,0.7969331741333008,0.28125,,
1,1000,10.0,8,800,1.0910587310791016,0.28375000000000006,,
1,1000,10.0,8,800,0.9851768016815186,0.3175,,
1,1000,10.0,8,800,1.2060647010803223,0.25875,,
1,1000,10.0,8,800,0.9658715724945068,0.20875,,
1,1000,10.0,8,800,1.1578307151794434,0.26999999999999996,,
1,1000,10.0,8,800,1.167637586593628,0.24874999999999997,,
1,1000,10.0,8,800,0.7628345489501953,0.3075,,
1,1000,10.0,8,800,1.1680076122283936,0.22999999999999998,,
1,1000,10.0,8,800,1.0740485191345215,0.275,,
1,1000,10.0,8,800,0.8115808963775635,0.26499999999999996,,
1,1000,10.0,8,800,0.9921069145202637,0.22624999999999998,,
1,1000,10.0,8,800,1.1434988975524902,0.265,,
1,1000,10.0,8,800,1.0579662322998047,0.29375,,
1,1000,10.0,8,800,1.0732333660125732,0.2675,,
1,1000,10.0,8,800,0.7237989902496338,0.325,,
1,1000,10.0,8,800,0.9452168941497803,0.25875,,
1,1000,10.0,8,800,0.843980073928833,0.29124999999999995,,
1,1000,10.0,8,800,1.0536670684814453,0.22999999999999998,,
2,839,8.39,8,800,1.0691211223602295,0.24125000000000002,,
2,1177,11.77,8,800,1.0725245475769043,0.26125,,
2,677,6.7700000000000005,8,800,1.2731070518493652,0.33375000000000005,,
2,858,8.58,8,800,0.9634380340576172,0.35875,,
2,914,9.14,8,800,0.9972524642944336,0.35875,,
2,753,7.53,8,800,0.9806458950042725,0.28874999999999995,,
2,1005,10.05,8,800,0.9794507026672363,0.2725,,
2,1069,10.69,8,800,1.0610697269439697,0.2475,,
2,866,8.66,8,800,0.826977014541626,0.30250000000000005,,
2,960,9.6,8,800,1.053236722946167,0.2875,,
2,899,8.99,8,800,0.8744747638702393,0.30375,,
2,970,9.700000000000001,8,800,1.0982162952423096,0.2375,,
2,859,8.59,8,800,0.7574105262756348,0.26625,,
2,1261,12.61,8,800,1.2293956279754639,0.27375,,
2,964,9.64,8,800,0.9851305484771729,0.29625,,
2,917,9.17,8,800,1.0672242641448975,0.29374999999999996,,
2,1310,13.1,8,800,1.2430386543273926,0.28125,,
2,962,9.620000000000001,8,800,0.6401147842407227,0.2925,,
2,978,9.78,8,800,0.8729345798492432,0.27875000000000005,,
2,985,9.85,8,800,1.1070773601531982,0.255,,
2,1268,12.68,8,800,1.1245982646942139,0.26625,,
2,1261,12.61,8,800,1.2730023860931396,0.30375,,
2,1012,10.120000000000001,8,800,0.9001507759094238,0.30625,,
2,986,9.86,8,800,0.8904721736907959,0.26625,,
2,807,8.07,8,800,1.0576317310333252,0.2925,,
2,997,9.97,8,800,0.8136947154998779,0.28375,,
2,727,7.2700000000000005,8,800,0.8052434921264648,0.31500000000000006,,
2,956,9.56,8,800,1.0645482540130615,0.2325,,
2,709,7.09,8,800,1.1333842277526855,0.31625,,
2,856,8.56,8,800,0.8451249599456787,0.33374999999999994,,
2,1131,11.31,8,800,1.2367973327636719,0.26875,,
2,934,9.34,8,800,1.0757637023925781,0.28375,,
2,1182,11.82,8,800,0.9675302505493164,0.2375,,
2,1314,13.14,8,800,1.142348051071167,0.21625,,
2,1171,11.71,8,800,1.0205926895141602,0.25999999999999995,,
2,1270,12.700000000000001,8,800,0.7759156227111816,0.2375,,
2,721,7.21,8,800,0.9901843070983887,0.33875,,
2,739,7.390000000000001,8,800,0.9990274906158447,0.29625,,
2,1242,12.42,8,800,0.9878990650177002,0.33125,,
2,767,7.67,8,800,1.0521786212921143,0.31500000000000006,,
2,926,9.26,8,800,1.1381711959838867,0.2625,,
2,889,8.89,8,800,0.8806076049804688,0.22000000000000003,,
2,1276,12.76,8,800,0.7823281288146973,0.29624999999999996,,
2,831,8.31,8,800,1.1619997024536133,0.32875,,
2,1075,10.75,8,800,1.0513665676116943,0.24499999999999997,,
2,1032,10.32,8,800,0.9503352642059326,0.3125,,
2,1174,11.74,8,800,0.8035509586334229,0.3,,
2,1266,12.66,8,800,1.0452964305877686,0.26875000000000004,,
2,933,9.33,8,800,1.0849881172180176,0.2775,,
2,984,9.84,8,800,1.2057127952575684,0.32625000000000004,,
2,1147,11.47,8,800,0.9231765270233154,0.25375000000000003,,
2,764,7.640000000000001,8,800,1.125058650970459,0.28375000000000006,,
2,1032,10.32,8,800,1.2016663551330566,0.31375000000000003,,
2,1092,10.92,8,800,1.083040475845337,0.27125000000000005,,
2,685,6.8500000000000005,8,800,0.9358603954315186,0.3675,,
2,871,8.71,8,800,1.098769187927246,0.31625,,
2,1260,12.6,8,800,1.1629011631011963,0.24,,
2,1059,10.59,8,800,1.0814917087554932,0.2625,,
2,678,6.78,8,800,1.1071579456329346,0.30250000000000005,,
2,1031,10.31,8,800,0.6477658748626709,0.2625,,
2,711,7.11,8,800,1.183755874633789,0.35375000000000006,,
2,1085,10.85,8,800,1.125504732131958,0.25875,,
2,715,7.15,8,800,1.260711908340454,0.28375,,
2,719,7.19,8,800,0.9833118915557861,0.24,,
2,1205,12.05,8,800,1.1126108169555664,0.32375000000000004,,
2,1139,11.39,8,800,0.7952413558959961,0.23625000000000002,,
2,1114,11.14,8,800,0.7696850299835205,0.27999999999999997,,
2,1060,10.6,8,800,1.1944034099578857,0.29500000000000004,,
2,931,9.31,8,800,1.1008296012878418,0.32375,,
2,866,8.66,8,800,0.831275224685669,0.28125,,
2,701,7.01,8,800,0.7078557014465332,0.28125,,
2,973,9.73,8,800,1.0015084743499756,0.29125,,
2,1328,13.280000000000001,8,800,1.1914293766021729,0.25375000000000003,,
2,1182,11.82,8,800,1.07789945602417,0.30375,,
2,919,9.19,8,800,1.120887279510498,0.3225,,
2,781,7.8100000000000005,8,800,1.0322020053863525,0.31375000000000003,,
2,848,8.48,8,800,1.0556111335754395,0.3525,,
2,846,8.46,8,800,0.9823031425476074,0.33375000000000005,,
2,792,7.92,8,800,1.113842248916626,0.28874999999999995,,
2,863,8.63,8,800,1.1931862831115723,0.3475,,
2,910,9.1,8,800,0.8509557247161865,0.33375,,
2,1033,10.33,8,800,0.942765474319458,0.24499999999999997,,
2,768,7.68,8,800,0.6571054458618164,0.335,,
2,1156,11.56,8,800,1.1015641689300537,0.25875,,
2,1257,12.57,8,800,1.002577543258667,0.22999999999999998,,
2,948,9.48,8,800,0.9124660491943359,0.29000000000000004,,
2,674,6.74,8,800,0.9196000099182129,0.30125,,
2,1273,12.73,8,800,0.7936956882476807,0.29125,,
2,1017,10.17,8,800,0.8121864795684814,0.24874999999999997,,
2,1262,12.620000000000001,8,800,1.045426607131958,0.24625,,
2,856,8.56,8,800,1.1392998695373535,0.28374999999999995,,
2,1056,10.56,8,800,1.0740876197814941,0.27625,,
2,835,8.35,8,800,1.09255051612854,0.2525,,
2,1098,10.98,8,800,0.9651656150817871,0.285,,
2,1305,13.05,8,800,1.159578561782837,0.29124999999999995,,
2,1298,12.98,8,800,1.0974807739257812,0.215,,
2,1294,12.94,8,800,1.0551271438598633,0.26,,
2,858,8.58,8,800,1.0209064483642578,0.29500000000000004,,
2,905,9.05,8,800,0.876908540725708,0.29500000000000004,,
2,831,8.31,8,800,1.0805027484893799,0.3,,
2,970,9.700000000000001,8,800,0.7814924716949463,0.29,,
2,902,9.02,8,800,1.079162359237671,0.22375000000000003,,
2,1256,12.56,8,800,0.9528694152832031,0.24750000000000005,,
2,1052,10.52,8,800,1.096975564956665,0.29375,,
2,705,7.05,8,800,1.0253901481628418,0.32999999999999996,,
2,794,7.94,8,800,1.0865225791931152,0.25375,,
2,860,8.6,8,800,0.852424144744873,0.30000000000000004,,
2,1057,10.57,8,800,0.8114168643951416,0.27249999999999996,,
2,1193,11.93,8,800,0.9817359447479248,0.2325,,
2,1318,13.18,8,800,0.9962077140808105,0.28625,,
2,1052,10.52,8,800,1.2239747047424316,0.29375,,
2,1181,11.81,8,800,1.1174571514129639,0.2525,,
2,922,9.22,8,800,1.071610689163208,0.28125000000000006,,
2,925,9.25,8,800,0.9102332592010498,0.23625,,
2,1049,10.49,8,800,1.0016474723815918,0.25999999999999995,,
2,1039,10.39,8,800,0.7983481884002686,0.36625,,
2,787,7.87,8,800,1.1927297115325928,0.30125,,
2,989,9.89,8,800,1.172102689743042,0.26625,,
2,913,9.13,8,800,0.9426653385162354,0.24375,,
2,1249,12.49,8,800,0.8474786281585693,0.26625,,
2,1293,12.93,8,800,1.0954420566558838,0.21624999999999997,,
2,814,8.14,8,800,1.0626938343048096,0.33125,,
2,1008,10.08,8,800,1.140700340270996,0.26749999999999996,,
2,1199,11.99,8,800,0.956416130065918,0.32,,
2,1162,11.620000000000001,8,800,1.0052697658538818,0.2625,,
2,901,9.01,8,800,0.9869036674499512,0.26625,,
2,1181,11.81,8,800,0.8800451755523682,0.25,,
2,1326,13.26,8,800,1.1327686309814453,0.29625,,
2,723,7.23,8,800,0.8415000438690186,0.27375000000000005,,
2,1231,12.31,8,800,0.9644136428833008,0.23125,,
2,713,7.13,8,800,1.2387995719909668,0.28250000000000003,,
2,984,9.84,8,800,0.8778290748596191,0.315,,
2,1301,13.01,8,800,0.9728610515594482,0.24625000000000002,,
2,1207,12.07,8,800,0.8496646881103516,0.3075,,
2,1119,11.19,8,800,1.1554501056671143,0.2725,,
2,1223,12.23,8,800,1.0929665565490723,0.27,,
2,1181,11.81,8,800,1.2397103309631348,0.27375,,
2,832,8.32,8,800,0.9830584526062012,0.24125000000000002,,
2,694,6.94,8,800,1.0293140411376953,0.35625,,
2,1233,12.33,8,800,0.9119181632995605,0.29375,,
2,1033,10.33,8,800,0.9527246952056885,0.33374999999999994,,
2,772,7.72,8,800,1.0746335983276367,0.2875,,
2,998,9.98,8,800,0.9475371837615967,0.32,,
2,981,9.81,8,800,1.0200343132019043,0.31500000000000006,,
2,1227,12.27,8,800,0.8975870609283447,0.29124999999999995,,
2,1289,12.89,8,800,0.9160821437835693,0.225,,
2,974,9.74,8,800,0.6935005187988281,0.30249999999999994,,
2,969,9.69,8,800,1.0214989185333252,0.24500000000000002,,
2,1257,12.57,8,800,1.055121660232544,0.30625,,
2,1194,11.94,8,800,0.9363603591918945,0.275,,
2,946,9.46,8,800,1.1641337871551514,0.29375,,
2,894,8.94,8,800,1.047264575958252,0.27,,
2,1060,10.6,8,800,1.070082664489746,0.2975,,
2,806,8.06,8,800,0.9969038963317871,0.28374999999999995,,
2,977,9.77,8,800,0.7516686916351318,0.225,,
2,1235,12.35,8,800,1.1969683170318604,0.22750000000000004,,
2,712,7.12,8,800,0.6944131851196289,0.31625000000000003,,
2,1138,11.38,8,800,1.0346686840057373,0.29375,,
2,1148,11.48,8,800,0.8254032135009766,0.26125000000000004,,
2,1286,12.86,8,800,1.2405855655670166,0.25250000000000006,,
2,894,8.94,8,800,0.806462287902832,0.265,,
2,1285,12.85,8,800,0.8895318508148193,0.255,,
2,790,7.9,8,800,0.9408376216888428,0.2375,,
2,1189,11.89,8,800,1.2214775085449219,0.2925,,
2,1250,12.5,8,800,1.116612195968628,0.29874999999999996,,
2,957,9.57,8,800,1.0534601211547852,0.2875,,
2,1012,10.120000000000001,8,800,0.9921166896820068,0.27125000000000005,,
2,842,8.42,8,800,0.9606714248657227,0.29625,,
2,973,9.73,8,800,1.0842986106872559,0.30125,,
2,1322,13.22,8,800,1.1678526401519775,0.20875,,
2,984,9.84,8,800,0.7896506786346436,0.3175,,
2,1318,13.18,8,800,1.036142110824585,0.22625,,
2,875,8.75,8,800,1.0832698345184326,0.26125,,
2,980,9.8,8,800,0.9128358364105225,0.25375000000000003,,
2,1085,10.85,8,800,0.9428184032440186,0.29,,
2,865,8.65,8,800,0.9634921550750732,0.2675,,
2,694,6.94,8,800,1.247603416442871,0.3525,,
2,1130,11.3,8,800,0.9139933586120605,0.18375000000000002,,
2,804,8.040000000000001,8,800,0.8326570987701416,0.32625,,
2,1143,11.43,8,800,0.6755228042602539,0.29,,
2,1148,11.48,8,800,0.964008092880249,0.22749999999999998,,
2,1037,10.370000000000001,8,800,0.8257389068603516,0.29624999999999996,,
2,1233,12.33,8,800,1.104048490524292,0.21875,,
2,1035,10.35,8,800,0.8193776607513428,0.28500000000000003,,
2,1182,11.82,8,800,1.0505945682525635,0.27375,,
2,996,9.96,8,800,0.9819142818450928,0.28125,,
2,795,7.95,8,800,1.070554256439209,0.31,,
2,1005,10.05,8,800,1.2134606838226318,0.3075,,
2,1209,12.09,8,800,1.107283592224121,0.2525,,
2,1337,13.370000000000001,8,800,1.2413232326507568,0.26375000000000004,,
2,1037,10.370000000000001,8,800,1.099583625793457,0.26875,,
2,708,7.08,8,800,1.0535054206848145,0.34500000000000003,,
2,790,7.9,8,800,0.914858341217041,0.35,,
2,1146,11.46,8,800,0.9467129707336426,0.24625,,
2,887,8.870000000000001,8,800,0.7316863536834717,0.3225,,
2,1131,11.31,8,800,1.1540582180023193,0.21125,,
2,724,7.24,8,800,1.1664454936981201,0.31875,,
2,749,7.49,8,800,0.8811163902282715,0.27375,,
2,745,7.45,8,800,0.8826255798339844,0.3325,,
2,682,6.82,8,800,1.083113431930542,0.29624999999999996,,
2,1167,11.67,8,800,1.0178685188293457,0.275,,
2,1104,11.040000000000001,8,800,1.1338834762573242,0.29500000000000004,,
2,1103,11.03,8,800,0.9362215995788574,0.34500000000000003,,
2,830,8.3,8,800,1.021690845489502,0.325,,
2,914,9.14,8,800,0.9157993793487549,0.28625,,
2,732,7.32,8,800,1.1399257183074951,0.3,,
2,735,7.3500000000000005,8,800,1.122732162475586,0.27625,,
2,707,7.07,8,800,1.2351939678192139,0.34625000000000006,,
2,1147,11.47,8,800,1.044280767440796,0.28250000000000003,,
2,1314,13.14,8,800,1.069685935974121,0.27625,,
2,966,9.66,8,800,1.0075559616088867,0.30374999999999996,,
2,1120,11.200000000000001,8,800,0.9914233684539795,0.27125,,
2,1010,10.1,8,800,0.8415312767028809,0.28500000000000003,,
2,834,8.34,8,800,0.9521703720092773,0.27249999999999996,,
2,760,7.6000000000000005,8,800,1.1146361827850342,0.29625,,
2,780,7.8,8,800,1.040008544921875,0.30125,,
2,779,7.79,8,800,1.1749567985534668,0.31875,,
2,977,9.77,8,800,1.1243274211883545,0.28375,,
2,851,8.51,8,800,0.5876481533050537,0.32875,,
2,670,6.7,8,800,1.1169838905334473,0.3524999999999999,,
2,1254,12.540000000000001,8,800,1.26827073097229,0.26625,,
2,870,8.700000000000001,8,800,0.9144792556762695,0.30250000000000005,,
2,1049,10.49,8,800,1.0341978073120117,0.3125,,
2,724,7.24,8,800,0.9303462505340576,0.28250000000000003,,
2,938,9.38,8,800,0.8644967079162598,0.27749999999999997,,
2,895,8.950000000000001,8,800,0.9410672187805176,0.34124999999999994,,
2,1294,12.94,8,800,1.0666768550872803,0.23625,,
2,851,8.51,8,800,0.8629119396209717,0.27375,,
2,1207,12.07,8,800,1.1074986457824707,0.30125,,
2,1320,13.200000000000001,8,800,1.1434063911437988,0.22874999999999995,,
2,680,6.8,8,800,1.0583195686340332,0.33625,,
2,915,9.15,8,800,0.8752365112304688,0.31,,
2,1262,12.620000000000001,8,800,0.6870448589324951,0.30625,,
2,723,7.23,8,800,1.0704171657562256,0.3175,,
2,741,7.41,8,800,0.9328088760375977,0.3375,,
2,989,9.89,8,800,1.1040494441986084,0.24625000000000002,,
2,862,8.620000000000001,8,800,0.8453328609466553,0.25999999999999995,,
2,1211,12.11,8,800,0.8809566497802734,0.21625,,
2,709,7.09,8,800,1.1083130836486816,0.33625,,
2,1060,10.6,8,800,0.8238592147827148,0.29250000000000004,,
2,1246,12.46,8,800,0.8661158084869385,0.275,,
2,1237,12.370000000000001,8,800,0.7894892692565918,0.28250000000000003,,
2,1257,12.57,8,800,1.1805636882781982,0.24000000000000005,,
2,1158,11.58,8,800,1.1112384796142578,0.28125,,
2,1143,11.43,8,800,0.9995386600494385,0.33999999999999997,,
2,1088,10.88,8,800,0.8631656169891357,0.26125,,
2,1333,13.33,8,800,1.0914647579193115,0.25125000000000003,,
2,1041,10.41,8,800,0.9713122844696045,0.24875000000000003,,
2,1189,11.89,8,800,1.027724266052246,0.25875,,
2,1091,10.91,8,800,0.8920714855194092,0.2225,,
2,764,7.640000000000001,8,800,1.1289467811584473,0.37875,,
2,791,7.91,8,800,1.0959477424621582,0.3175,,
2,842,8.42,8,800,0.9332554340362549,0.33375000000000005,,
2,941,9.41,8,800,0.7132828235626221,0.2525,,
2,1160,11.6,8,800,0.9311597347259521,0.28875,,
2,1044,10.44,8,800,0.9597692489624023,0.30250000000000005,,
2,756,7.5600000000000005,8,800,0.9339959621429443,0.26625,,
2,850,8.5,8,800,1.0452485084533691,0.2475,,
2,856,8.56,8,800,0.8671994209289551,0.26625,,
2,890,8.9,8,800,1.0259063243865967,0.28375,,
2,735,7.3500000000000005,8,800,0.9204697608947754,0.32125,,
2,1254,12.540000000000001,8,800,0.9748213291168213,0.25875000000000004,,
2,696,6.96,8,800,0.7108430862426758,0.295,,
2,1318,13.18,8,800,1.176877737045288,0.29125000000000006,,
2,1052,10.52,8,800,1.0538005828857422,0.355,,
2,1061,10.61,8,800,0.9269676208496094,0.28874999999999995,,
2,1278,12.780000000000001,8,800,1.0193934440612793,0.29375,,
2,1261,12.61,8,800,0.9831743240356445,0.24375,,
2,733,7.33,8,800,0.9518227577209473,0.34249999999999997,,
2,693,6.93,8,800,1.0963709354400635,0.395,,
2,1310,13.1,8,800,1.0940937995910645,0.255,,
2,1111,11.11,8,800,1.1614587306976318,0.2875,,
2,723,7.23,8,800,0.7619194984436035,0.3275,,
2,826,8.26,8,800,0.49579405784606934,0.24375,,
2,795,7.95,8,800,1.0758180618286133,0.27999999999999997,,
2,812,8.120000000000001,8,800,0.5888714790344238,0.27875,,
2,1320,13.200000000000001,8,800,0.8633010387420654,0.22874999999999995,,
2,709,7.09,8,800,1.0139636993408203,0.32250000000000006,,
2,743,7.43,8,800,0.975471019744873,0.31375000000000003,,
2,1336,13.36,8,800,0.7034413814544678,0.2625,,
2,1162,11.620000000000001,8,800,1.1142518520355225,0.28875,,
2,930,9.3,8,800,1.0818438529968262,0.27125,,
2,756,7.5600000000000005,8,800,0.8539268970489502,0.26625000000000004,,
2,1175,11.75,8,800,1.1032977104187012,0.27375000000000005,,
2,764,7.640000000000001,8,800,0.6845269203186035,0.2875,,
2,685,6.8500000000000005,8,800,0.8633270263671875,0.265,,
2,938,9.38,8,800,1.2188136577606201,0.32,,
2,1304,13.040000000000001,8,800,0.8753035068511963,0.2975,,
2,952,9.52,8,800,1.0750048160552979,0.3475,,
2,1016,10.16,8,800,1.111618995666504,0.33,,
2,839,8.39,8,800,1.2022020816802979,0.28375,,
2,1277,12.77,8,800,1.217195987701416,0.2,,
2,682,6.82,8,800,0.9023065567016602,0.35375,,
2,939,9.39,8,800,0.7820460796356201,0.25625000000000003,,
2,914,9.14,8,800,1.1988956928253174,0.27249999999999996,,
2,1318,13.18,8,800,1.170013189315796,0.2375,,
2,1304,13.040000000000001,8,800,0.9839084148406982,0.24874999999999997,,
2,815,8.15,8,800,1.0616190433502197,0.28874999999999995,,
2,859,8.59,8,800,0.6289832592010498,0.2725,,
2,1178,11.78,8,800,1.0596392154693604,0.255,,
2,830,8.3,8,800,1.2510740756988525,0.28625,,
2,909,9.09,8,800,0.7241215705871582,0.3425,,
2,958,9.58,8,800,1.2567174434661865,0.27375,,
2,1134,11.34,8,800,0.9195642471313477,0.32375000000000004,,
2,1079,10.790000000000001,8,800,1.0711352825164795,0.29124999999999995,,
2,866,8.66,8,800,1.2339890003204346,0.33375,,
2,889,8.89,8,800,1.0543508529663086,0.34875,,
2,910,9.1,8,800,1.0813655853271484,0.29124999999999995,,
2,1008,10.08,8,800,1.0446176528930664,0.2875,,
2,1254,12.540000000000001,8,800,1.2382426261901855,0.275,,
2,1186,11.86,8,800,0.9149518013000488,0.24499999999999997,,
2,768,7.68,8,800,0.7803459167480469,0.30124999999999996,,
2,771,7.71,8,800,1.2829906940460205,0.28625,,
2,957,9.57,8,800,1.095857858657837,0.2975,,
2,911,9.11,8,800,0.9780607223510742,0.23249999999999998,,
2,883,8.83,8,800,0.7442481517791748,0.2875,,
2,898,8.98,8,800,1.175715684890747,0.25625,,
2,1156,11.56,8,800,1.0152435302734375,0.2925,,
2,707,7.07,8,800,0.8218324184417725,0.34750000000000003,,
2,1274,12.74,8,800,1.219320297241211,0.28374999999999995,,
2,964,9.64,8,800,1.0114812850952148,0.27,,
2,1085,10.85,8,800,1.0889813899993896,0.2825,,
2,848,8.48,8,800,1.0367436408996582,0.2875,,
2,1096,10.96,8,800,0.9857137203216553,0.25999999999999995,,
2,772,7.72,8,800,1.0656406879425049,0.3525,,
2,1186,11.86,8,800,0.848515510559082,0.29125,,
2,957,9.57,8,800,1.13767671585083,0.2925,,
2,1305,13.05,8,800,0.8670246601104736,0.27625,,
2,1171,11.71,8,800,1.2672007083892822,0.23625,,
2,1177,11.77,8,800,1.0656278133392334,0.285,,
2,842,8.42,8,800,1.0434834957122803,0.27125000000000005,,
2,1284,12.84,8,800,1.0492124557495117,0.28375,,
2,852,8.52,8,800,0.964052677154541,0.24874999999999997,,
2,1004,10.040000000000001,8,800,1.042921781539917,0.31375000000000003,,
2,1071,10.71,8,800,1.0887563228607178,0.2625,,
2,949,9.49,8,800,1.0571904182434082,0.18624999999999997,,
2,1072,10.72,8,800,1.0762271881103516,0.2575,,
2,775,7.75,8,800,0.951282262802124,0.30125,,
2,1132,11.32,8,800,0.789456844329834,0.2475,,
2,748,7.48,8,800,1.160545825958252,0.32999999999999996,,
2,826,8.26,8,800,1.0401105880737305,0.28625,,
2,956,9.56,8,800,0.9108052253723145,0.33999999999999997,,
2,704,7.04,8,800,1.1940340995788574,0.26125000000000004,,
2,1110,11.1,8,800,0.945214033126831,0.29625,,
2,775,7.75,8,800,0.9559862613677979,0.23500000000000001,,
2,942,9.42,8,800,0.9487848281860352,0.28375,,
2,725,7.25,8,800,1.1678810119628906,0.3275,,
2,1320,13.200000000000001,8,800,0.9642460346221924,0.22625,,
2,893,8.93,8,800,1.2200944423675537,0.32625,,
2,799,7.99,8,800,0.9743525981903076,0.27749999999999997,,
2,1300,13.0,8,800,0.8359584808349609,0.285,,
2,1035,10.35,8,800,0.6329107284545898,0.33875,,
2,994,9.94,8,800,1.1313245296478271,0.28125,,
2,757,7.57,8,800,0.9359676837921143,0.29375,,
2,898,8.98,8,800,0.9683816432952881,0.25125000000000003,,
2,1020,10.200000000000001,8,800,0.9381237030029297,0.26499999999999996,,
2,1092,10.92,8,800,0.7481880187988281,0.2825,,
2,694,6.94,8,800,1.0779087543487549,0.35250000000000004,,
2,1229,12.290000000000001,8,800,0.9126520156860352,0.27375,,
2,676,6.76,8,800,0.8713300228118896,0.36249999999999993,,
2,791,7.91,8,800,0.9561128616333008,0.27625,,
2,1238,12.38,8,800,1.068897008895874,0.23875000000000002,,
2,755,7.55,8,800,1.0430488586425781,0.26,,
2,958,9.58,8,800,1.0436429977416992,0.29000000000000004,,
2,725,7.25,8,800,1.2233881950378418,0.3275,,
2,944,9.44,8,800,0.7614195346832275,0.28500000000000003,,
2,745,7.45,8,800,0.9532358646392822,0.3675,,
2,1336,13.36,8,800,0.9975037574768066,0.25375000000000003,,
2,977,9.77,8,800,0.6957089900970459,0.31625000000000003,,
2,1040,10.4,8,800,1.0402500629425049,0.275,,
2,842,8.42,8,800,1.0354535579681396,0.25,,
2,1268,12.68,8,800,1.2093892097473145,0.22875,,
