parcel_type,n_features,n_informative,n_classes,n_samples,sklearn_time,sklearn_accuracy,cuml_time,cuml_accuracy
cuML,1000,10.0,8,3000,,,1.596627950668335,0.12733333557844162
cuML,1000,10.0,8,3000,,,1.637746810913086,0.13200000077486038
cuML,1000,10.0,8,3000,,,1.6610748767852783,0.12000000029802323
cuML,1000,10.0,8,3000,,,1.6501374244689941,0.12566666752099992
cuML,1000,10.0,8,3000,,,1.6462066173553467,0.11633333414793015
cuML,1000,10.0,8,3000,,,1.592470645904541,0.12699999958276748
cuML,1000,10.0,8,3000,,,1.65625,0.12466666698455811
cuML,1000,10.0,8,3000,,,1.6494462490081787,0.1226666659116745
cuML,1000,10.0,8,3000,,,1.6540136337280273,0.11166666746139527
cuML,1000,10.0,8,3000,,,1.5844483375549316,0.11666666865348815
cuML,1000,10.0,8,3000,,,1.6471216678619385,0.11966666579246521
cuML,1000,10.0,8,3000,,,1.6329092979431152,0.11366666555404663
cuML,1000,10.0,8,3000,,,1.6480624675750732,0.1243333324790001
cuML,1000,10.0,8,3000,,,1.6470680236816406,0.11333333253860474
cuML,1000,10.0,8,3000,,,1.5804190635681152,0.1226666659116745
cuML,1000,10.0,8,3000,,,1.6907854080200195,0.12133333534002304
cuML,1000,10.0,8,3000,,,1.6454246044158936,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.6900193691253662,0.11666666716337204
cuML,1000,10.0,8,3000,,,1.5895671844482422,0.11666666716337204
cuML,1000,10.0,8,3000,,,1.6359179019927979,0.12300000041723251
cuML,1000,10.0,8,3000,,,1.652740478515625,0.11766666620969772
cuML,1000,10.0,8,3000,,,1.6445772647857666,0.12466666400432587
cuML,1000,10.0,8,3000,,,1.6449918746948242,0.11700000315904617
cuML,1000,10.0,8,3000,,,1.5835199356079102,0.1236666664481163
cuML,1000,10.0,8,3000,,,1.640467882156372,0.12199999839067459
cuML,1000,10.0,8,3000,,,1.6514708995819092,0.12333333194255829
cuML,1000,10.0,8,3000,,,1.7192294597625732,0.1266666680574417
cuML,1000,10.0,8,3000,,,1.7319059371948242,0.10900000035762787
cuML,1000,10.0,8,3000,,,1.5812392234802246,0.12933333367109298
cuML,1000,10.0,8,3000,,,1.715296745300293,0.12499999850988389
cuML,1000,10.0,8,3000,,,1.6182713508605957,0.13066666722297668
cuML,1000,10.0,8,3000,,,1.6476483345031738,0.12066666483879089
cuML,1000,10.0,8,3000,,,1.5847811698913574,0.11600000113248825
cuML,1000,10.0,8,3000,,,1.6522793769836426,0.11133333295583725
cuML,1000,10.0,8,3000,,,1.6385879516601562,0.12266666889190674
cuML,1000,10.0,8,3000,,,1.641169548034668,0.12800000011920928
cuML,1000,10.0,8,3000,,,1.6574857234954834,0.12800000011920928
cuML,1000,10.0,8,3000,,,1.5867078304290771,0.12799999862909317
cuML,1000,10.0,8,3000,,,1.6427419185638428,0.11933333277702332
cuML,1000,10.0,8,3000,,,1.6269688606262207,0.12066666483879089
cuML,1000,10.0,8,3000,,,1.6338446140289307,0.11333333402872085
cuML,1000,10.0,8,3000,,,1.5711190700531006,0.12300000041723251
cuML,1000,10.0,8,3000,,,1.6509449481964111,0.12266666889190674
cuML,1000,10.0,8,3000,,,1.7172706127166748,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.625866174697876,0.11699999868869781
cuML,1000,10.0,8,3000,,,1.6223609447479248,0.11399999856948853
cuML,1000,10.0,8,3000,,,1.6338450908660889,0.1243333324790001
cuML,1000,10.0,8,3000,,,1.6320197582244873,0.12099999934434891
cuML,1000,10.0,8,3000,,,1.6509535312652588,0.12200000286102294
cuML,1000,10.0,8,3000,,,1.6869933605194092,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.6299455165863037,0.11933333277702332
cuML,1000,10.0,8,3000,,,1.636702537536621,0.11666666716337204
cuML,1000,10.0,8,3000,,,1.6288933753967285,0.1196666643023491
cuML,1000,10.0,8,3000,,,1.6854455471038818,0.1223333328962326
cuML,1000,10.0,8,3000,,,1.6389238834381104,0.12333333343267441
cuML,1000,10.0,8,3000,,,1.567718505859375,0.11133333295583725
cuML,1000,10.0,8,3000,,,1.63191819190979,0.1226666659116745
cuML,1000,10.0,8,3000,,,1.6482467651367188,0.12133333086967468
cuML,1000,10.0,8,3000,,,1.7110581398010254,0.11466666758060455
cuML,1000,10.0,8,3000,,,1.5630028247833252,0.1236666664481163
cuML,1000,10.0,8,3000,,,1.6312124729156494,0.12233333140611649
cuML,1000,10.0,8,3000,,,1.610072374343872,0.12300000041723251
cuML,1000,10.0,8,3000,,,1.629082202911377,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.6409459114074707,0.115999998152256
cuML,1000,10.0,8,3000,,,1.5762152671813965,0.1189999982714653
cuML,1000,10.0,8,3000,,,1.6422419548034668,0.129666668176651
cuML,1000,10.0,8,3000,,,1.6359515190124512,0.11433333307504653
cuML,1000,10.0,8,3000,,,1.6439743041992188,0.11866666674613953
cuML,1000,10.0,8,3000,,,1.5717673301696777,0.11933333426713943
cuML,1000,10.0,8,3000,,,1.7241466045379639,0.12166666835546494
cuML,1000,10.0,8,3000,,,1.6804606914520264,0.12433333396911621
cuML,1000,10.0,8,3000,,,1.6620008945465088,0.11900000274181366
cuML,1000,10.0,8,3000,,,1.6393146514892578,0.11166666746139527
cuML,1000,10.0,8,3000,,,1.5759634971618652,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.613114356994629,0.10766666531562805
cuML,1000,10.0,8,3000,,,1.6393506526947021,0.1213333323597908
cuML,1000,10.0,8,3000,,,1.6354310512542725,0.12533333152532578
cuML,1000,10.0,8,3000,,,1.566399097442627,0.115999998152256
cuML,1000,10.0,8,3000,,,1.607964277267456,0.12466666549444198
cuML,1000,10.0,8,3000,,,1.6154112815856934,0.12366666346788406
cuML,1000,10.0,8,3000,,,1.6359314918518066,0.12899999767541886
cuML,1000,10.0,8,3000,,,1.6744518280029297,0.11833333373069763
cuML,1000,10.0,8,3000,,,1.575796127319336,0.12700000256299973
cuML,1000,10.0,8,3000,,,1.6333463191986084,0.12366666793823242
cuML,1000,10.0,8,3000,,,1.593205451965332,0.11933333277702332
cuML,1000,10.0,8,3000,,,1.6916484832763672,0.12133333384990692
cuML,1000,10.0,8,3000,,,1.5527958869934082,0.1243333324790001
cuML,1000,10.0,8,3000,,,1.6689682006835938,0.1179999977350235
cuML,1000,10.0,8,3000,,,1.628509759902954,0.1223333328962326
cuML,1000,10.0,8,3000,,,1.7202999591827393,0.1209999978542328
cuML,1000,10.0,8,3000,,,1.6696395874023438,0.11499999761581421
cuML,1000,10.0,8,3000,,,1.568833827972412,0.11433333456516266
cuML,1000,10.0,8,3000,,,1.6180264949798584,0.11633333265781402
cuML,1000,10.0,8,3000,,,1.6230127811431885,0.12299999743700027
cuML,1000,10.0,8,3000,,,1.623537302017212,0.11433333158493042
cuML,1000,10.0,8,3000,,,1.5757672786712646,0.120333331823349
cuML,1000,10.0,8,3000,,,1.756462574005127,0.11266666650772095
cuML,1000,10.0,8,3000,,,1.6045019626617432,0.125333334505558
cuML,1000,10.0,8,3000,,,1.6149733066558838,0.10466666668653488
cuML,1000,10.0,8,3000,,,1.5570056438446045,0.11000000089406967
cuML,1000,10.0,8,3000,,,1.6787927150726318,0.11533333361148834
cuML,1000,10.0,8,3000,,,1.6972019672393799,0.1199999988079071
cuML,1000,10.0,8,3000,,,1.6093206405639648,0.11866666674613953
cuML,1000,10.0,8,3000,,,1.6195073127746582,0.12199999988079072
cuML,1000,10.0,8,3000,,,1.5667774677276611,0.12366666793823242
cuML,1000,10.0,8,3000,,,1.6459007263183594,0.12033333331346512
cuML,1000,10.0,8,3000,,,1.6230905055999756,0.12333333492279053
cuML,1000,10.0,8,3000,,,1.7515308856964111,0.1273333325982094
cuML,1000,10.0,8,3000,,,1.6171555519104004,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.5574588775634766,0.12300000041723251
cuML,1000,10.0,8,3000,,,1.625150203704834,0.12133333534002304
cuML,1000,10.0,8,3000,,,1.630033016204834,0.11500000059604645
cuML,1000,10.0,8,3000,,,1.6195814609527588,0.1273333325982094
cuML,1000,10.0,8,3000,,,1.5626308917999268,0.12233333140611649
cuML,1000,10.0,8,3000,,,1.623358964920044,0.11033333241939544
cuML,1000,10.0,8,3000,,,1.6450154781341553,0.11699999868869781
cuML,1000,10.0,8,3000,,,1.6941781044006348,0.1223333328962326
cuML,1000,10.0,8,3000,,,1.6712357997894287,0.12366666495800019
cuML,1000,10.0,8,3000,,,1.654733419418335,0.10599999874830246
cuML,1000,10.0,8,3000,,,1.6410367488861084,0.11299999803304672
cuML,1000,10.0,8,3000,,,1.6216974258422852,0.1266666680574417
cuML,1000,10.0,8,3000,,,1.626962661743164,0.12999999672174453
cuML,1000,10.0,8,3000,,,1.563931941986084,0.11833333224058151
cuML,1000,10.0,8,3000,,,1.6211016178131104,0.1273333340883255
cuML,1000,10.0,8,3000,,,1.6288237571716309,0.10866666585206985
cuML,1000,10.0,8,3000,,,1.6325726509094238,0.1199999988079071
cuML,1000,10.0,8,3000,,,1.5642962455749512,0.12033333480358124
cuML,1000,10.0,8,3000,,,1.643355131149292,0.11733333468437195
cuML,1000,10.0,8,3000,,,1.6390042304992676,0.1183333307504654
cuML,1000,10.0,8,3000,,,1.6983118057250977,0.11766666918992996
cuML,1000,10.0,8,3000,,,1.6400246620178223,0.12166666388511657
cuML,1000,10.0,8,3000,,,1.5738093852996826,0.1236666664481163
cuML,1000,10.0,8,3000,,,1.6510417461395264,0.11899999976158142
cuML,1000,10.0,8,3000,,,1.6635327339172363,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.64332914352417,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.6824736595153809,0.11966666728258132
cuML,1000,10.0,8,3000,,,1.6658611297607422,0.12233333438634872
cuML,1000,10.0,8,3000,,,1.6378891468048096,0.11866666823625564
cuML,1000,10.0,8,3000,,,1.6395859718322754,0.12366666793823242
cuML,1000,10.0,8,3000,,,1.6832606792449951,0.12566666603088378
cuML,1000,10.0,8,3000,,,1.627345323562622,0.12366666793823242
cuML,1000,10.0,8,3000,,,1.647202968597412,0.12499999850988389
cuML,1000,10.0,8,3000,,,1.6319098472595215,0.12066666632890702
cuML,1000,10.0,8,3000,,,1.6417076587677002,0.11866666823625564
cuML,1000,10.0,8,3000,,,1.6491501331329346,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.581040382385254,0.11699999868869781
cuML,1000,10.0,8,3000,,,1.6564619541168213,0.1226666659116745
cuML,1000,10.0,8,3000,,,1.7769370079040527,0.12099999934434891
cuML,1000,10.0,8,3000,,,1.6660938262939453,0.12199999839067459
cuML,1000,10.0,8,3000,,,1.6412115097045898,0.1286666676402092
cuML,1000,10.0,8,3000,,,1.5991933345794678,0.11566666662693023
cuML,1000,10.0,8,3000,,,1.6607732772827148,0.11766666620969772
cuML,1000,10.0,8,3000,,,1.7138819694519043,0.11866666823625564
cuML,1000,10.0,8,3000,,,1.6912283897399902,0.11933333426713943
cuML,1000,10.0,8,3000,,,1.5778608322143555,0.1236666664481163
cuML,1000,10.0,8,3000,,,1.6347286701202393,0.11700000017881393
cuML,1000,10.0,8,3000,,,1.652585744857788,0.12366666793823242
cuML,1000,10.0,8,3000,,,1.643648386001587,0.13533333241939544
cuML,1000,10.0,8,3000,,,1.649749755859375,0.11966666728258132
cuML,1000,10.0,8,3000,,,1.5958077907562256,0.1186666652560234
cuML,1000,10.0,8,3000,,,1.650970458984375,0.12533333152532578
cuML,1000,10.0,8,3000,,,1.6613984107971191,0.12000000029802323
cuML,1000,10.0,8,3000,,,1.6726174354553223,0.12600000202655792
cuML,1000,10.0,8,3000,,,1.6598360538482666,0.12800000011920928
cuML,1000,10.0,8,3000,,,1.5943334102630615,0.11833333224058151
cuML,1000,10.0,8,3000,,,1.669018030166626,0.11466666907072068
cuML,1000,10.0,8,3000,,,1.6592824459075928,0.1250000014901161
cuML,1000,10.0,8,3000,,,1.6646835803985596,0.1179999977350235
cuML,1000,10.0,8,3000,,,1.674574851989746,0.12300000041723251
cuML,1000,10.0,8,3000,,,1.6557419300079346,0.11500000059604645
cuML,1000,10.0,8,3000,,,1.6881775856018066,0.1260000005364418
cuML,1000,10.0,8,3000,,,1.7314527034759521,0.11600000262260438
cuML,1000,10.0,8,3000,,,1.7225756645202637,0.12133333534002304
cuML,1000,10.0,8,3000,,,1.6101255416870117,0.1253333330154419
cuML,1000,10.0,8,3000,,,1.6928205490112305,0.11466666609048844
cuML,1000,10.0,8,3000,,,1.6797904968261719,0.12066666632890702
cuML,1000,10.0,8,3000,,,1.6571855545043945,0.11600000113248825
cuML,1000,10.0,8,3000,,,1.6865224838256836,0.12333333194255829
cuML,1000,10.0,8,3000,,,1.6080451011657715,0.11833333522081375
cuML,1000,10.0,8,3000,,,1.741882085800171,0.11733333468437195
cuML,1000,10.0,8,3000,,,1.6662330627441406,0.12266666740179062
cuML,1000,10.0,8,3000,,,1.64973783493042,0.11700000166893006
cuML,1000,10.0,8,3000,,,1.7385995388031006,0.11966666579246521
cuML,1000,10.0,8,3000,,,1.6016299724578857,0.10766666680574417
cuML,1000,10.0,8,3000,,,1.640040636062622,0.12399999797344208
cuML,1000,10.0,8,3000,,,1.7158913612365723,0.12000000029802323
cuML,1000,10.0,8,3000,,,1.6811695098876953,0.12233333438634872
cuML,1000,10.0,8,3000,,,1.6661510467529297,0.11833333224058151
cuML,1000,10.0,8,3000,,,1.5974383354187012,0.11066666543483734
cuML,1000,10.0,8,3000,,,1.6534080505371094,0.1173333317041397
cuML,1000,10.0,8,3000,,,1.7096354961395264,0.125
cuML,1000,10.0,8,3000,,,1.6614723205566406,0.120333331823349
cuML,1000,10.0,8,3000,,,1.6685519218444824,0.11966666579246521
cuML,1000,10.0,8,3000,,,1.5985190868377686,0.11866666674613953
cuML,1000,10.0,8,3000,,,1.6650917530059814,0.13333333432674407
cuML,1000,10.0,8,3000,,,1.6883964538574219,0.12000000178813934
cuML,1000,10.0,8,3000,,,1.6531169414520264,0.11533333361148834
cuML,1000,10.0,8,3000,,,1.71624755859375,0.11700000166893006
cuML,1000,10.0,8,3000,,,1.599219799041748,0.1199999988079071
cuML,1000,10.0,8,3000,,,1.662224292755127,0.12333333343267441
cuML,1000,10.0,8,3000,,,1.6716907024383545,0.12066666483879089
cuML,1000,10.0,8,3000,,,1.666731595993042,0.1276666671037674
cuML,1000,10.0,8,3000,,,1.5996856689453125,0.10866666734218597
cuML,1000,10.0,8,3000,,,1.6557209491729736,0.11833333373069763
cuML,1000,10.0,8,3000,,,1.64253568649292,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.6895828247070312,0.11099999845027923
cuML,1000,10.0,8,3000,,,1.6686949729919434,0.10999999940395355
cuML,1000,10.0,8,3000,,,1.5956461429595947,0.11866666674613953
cuML,1000,10.0,8,3000,,,1.6429224014282227,0.12433333098888397
cuML,1000,10.0,8,3000,,,1.675260305404663,0.12066666483879089
cuML,1000,10.0,8,3000,,,1.6584537029266357,0.11566666662693023
cuML,1000,10.0,8,3000,,,1.6517090797424316,0.11366666555404663
cuML,1000,10.0,8,3000,,,1.594893455505371,0.1339999958872795
cuML,1000,10.0,8,3000,,,1.7951815128326416,0.11933333277702332
cuML,1000,10.0,8,3000,,,1.6623225212097168,0.12799999862909317
cuML,1000,10.0,8,3000,,,1.6570892333984375,0.11866666823625564
cuML,1000,10.0,8,3000,,,1.6749660968780518,0.11599999964237213
cuML,1000,10.0,8,3000,,,1.5893149375915527,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.6616642475128174,0.11499999910593033
cuML,1000,10.0,8,3000,,,1.6766748428344727,0.10800000131130219
cuML,1000,10.0,8,3000,,,1.6810047626495361,0.11299999952316284
cuML,1000,10.0,8,3000,,,1.590705156326294,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.709233283996582,0.1176666647195816
cuML,1000,10.0,8,3000,,,1.6510918140411377,0.11466666758060455
cuML,1000,10.0,8,3000,,,1.6843442916870117,0.12699999809265136
cuML,1000,10.0,8,3000,,,1.6638157367706299,0.11700000166893006
cuML,1000,10.0,8,3000,,,1.5893158912658691,0.12466666847467422
cuML,1000,10.0,8,3000,,,1.6713783740997314,0.11733333319425583
cuML,1000,10.0,8,3000,,,1.6878573894500732,0.12133333086967468
cuML,1000,10.0,8,3000,,,1.698455810546875,0.11499999910593033
cuML,1000,10.0,8,3000,,,1.656534194946289,0.1273333325982094
cuML,1000,10.0,8,3000,,,1.6982345581054688,0.12100000083446502
cuML,1000,10.0,8,3000,,,1.6441993713378906,0.10933333337306976
cuML,1000,10.0,8,3000,,,1.6479358673095703,0.11033333241939544
cuML,1000,10.0,8,3000,,,1.6801204681396484,0.1223333328962326
cuML,1000,10.0,8,3000,,,1.6542434692382812,0.11933333277702332
cuML,1000,10.0,8,3000,,,1.5867273807525635,0.1259999990463257
cuML,1000,10.0,8,3000,,,1.6726882457733154,0.11766666620969772
cuML,1000,10.0,8,3000,,,1.71820068359375,0.11566666662693023
cuML,1000,10.0,8,3000,,,1.6321039199829102,0.12833333015441895
cuML,1000,10.0,8,3000,,,1.569995641708374,0.12166666835546494
cuML,1000,10.0,8,3000,,,1.621164321899414,0.11033333241939544
cuML,1000,10.0,8,3000,,,1.622267246246338,0.11899999976158142
cuML,1000,10.0,8,3000,,,1.629849910736084,0.1209999978542328
cuML,1000,10.0,8,3000,,,1.6340200901031494,0.11766666620969772
cuML,1000,10.0,8,3000,,,1.5757489204406738,0.12466666847467422
cuML,1000,10.0,8,3000,,,1.6278622150421143,0.11300000101327896
cuML,1000,10.0,8,3000,,,1.6471929550170898,0.10799999833106995
cuML,1000,10.0,8,3000,,,1.6436104774475098,0.1213333323597908
cuML,1000,10.0,8,3000,,,1.592463731765747,0.11533333361148834
cuML,1000,10.0,8,3000,,,1.6343908309936523,0.11433333456516266
cuML,1000,10.0,8,3000,,,1.6559553146362305,0.11400000005960464
cuML,1000,10.0,8,3000,,,1.6370255947113037,0.11666666567325593
cuML,1000,10.0,8,3000,,,1.6247239112854004,0.12566666752099992
cuML,1000,10.0,8,3000,,,1.6419596672058105,0.11766666620969772
cuML,1000,10.0,8,3000,,,1.6668484210968018,0.1266666680574417
cuML,1000,10.0,8,3000,,,1.6599137783050537,0.13233333379030227
cuML,1000,10.0,8,3000,,,1.631378173828125,0.12400000095367432
cuML,1000,10.0,8,3000,,,1.5884201526641846,0.11633333265781402
cuML,1000,10.0,8,3000,,,1.6438705921173096,0.12300000339746475
cuML,1000,10.0,8,3000,,,1.649524211883545,0.11299999952316284
cuML,1000,10.0,8,3000,,,1.6636950969696045,0.1259999990463257
cuML,1000,10.0,8,3000,,,1.6467103958129883,0.12566666901111603
cuML,1000,10.0,8,3000,,,1.5673432350158691,0.1199999988079071
cuML,1000,10.0,8,3000,,,1.640620470046997,0.11933333277702332
sklearn_parallel,1000,10.0,8,3000,2.655912399291992,0.13366666666666666,,
sklearn_parallel,1000,10.0,8,3000,1.9994306564331055,0.12473333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.8272008895874023,0.132,,
sklearn_parallel,1000,10.0,8,3000,2.5751705169677734,0.12826666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.5573997497558594,0.12919999999999998,,
sklearn_parallel,1000,10.0,8,3000,2.1548221111297607,0.12886666666666663,,
sklearn_parallel,1000,10.0,8,3000,2.1540844440460205,0.1287333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.1543102264404297,0.1309333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.142587423324585,0.12999999999999998,,
sklearn_parallel,1000,10.0,8,3000,2.141660451889038,0.1322,,
sklearn_parallel,1000,10.0,8,3000,2.1263155937194824,0.1326,,
sklearn_parallel,1000,10.0,8,3000,2.171715259552002,0.1300666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.212924003601074,0.129,,
sklearn_parallel,1000,10.0,8,3000,2.1391117572784424,0.12713333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.154654026031494,0.12486666666666665,,
sklearn_parallel,1000,10.0,8,3000,2.1323955059051514,0.12886666666666668,,
sklearn_parallel,1000,10.0,8,3000,2.1778013706207275,0.12933333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.146824359893799,0.13140000000000002,,
sklearn_parallel,1000,10.0,8,3000,2.1365270614624023,0.13066666666666665,,
sklearn_parallel,1000,10.0,8,3000,2.1326754093170166,0.1262,,
sklearn_parallel,1000,10.0,8,3000,2.1709258556365967,0.12506666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.1493635177612305,0.12993333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.1734211444854736,0.1312666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.1244559288024902,0.12573333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.126193046569824,0.12626666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.156374931335449,0.12326666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.1459801197052,0.129,,
sklearn_parallel,1000,10.0,8,3000,2.158613443374634,0.12879999999999997,,
sklearn_parallel,1000,10.0,8,3000,2.1439104080200195,0.1301333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.141066312789917,0.12986666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.1370112895965576,0.13006666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.142559766769409,0.12653333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.1433796882629395,0.13386666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.151353359222412,0.13140000000000002,,
sklearn_parallel,1000,10.0,8,3000,2.1432673931121826,0.12993333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.1456000804901123,0.13019999999999998,,
sklearn_parallel,1000,10.0,8,3000,2.1544463634490967,0.13193333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.1467390060424805,0.12966666666666665,,
sklearn_parallel,1000,10.0,8,3000,2.1553287506103516,0.13513333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.136540412902832,0.1276,,
sklearn_parallel,1000,10.0,8,3000,2.143908977508545,0.13140000000000002,,
sklearn_parallel,1000,10.0,8,3000,2.140429973602295,0.13006666666666666,,
sklearn_parallel,1000,10.0,8,3000,2.1471006870269775,0.1342,,
sklearn_parallel,1000,10.0,8,3000,2.1608927249908447,0.12786666666666663,,
sklearn_parallel,1000,10.0,8,3000,2.163261890411377,0.1286,,
sklearn_parallel,1000,10.0,8,3000,2.1316592693328857,0.13146666666666668,,
sklearn_parallel,1000,10.0,8,3000,2.155264377593994,0.1312,,
sklearn_parallel,1000,10.0,8,3000,2.14961576461792,0.13013333333333335,,
sklearn_parallel,1000,10.0,8,3000,2.1559934616088867,0.12946666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.152164936065674,0.12899999999999998,,
sklearn_parallel,1000,10.0,8,3000,2.1581029891967773,0.13193333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.151949167251587,0.1326,,
sklearn_parallel,1000,10.0,8,3000,2.176669120788574,0.12726666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.1399030685424805,0.13153333333333334,,
sklearn_parallel,1000,10.0,8,3000,2.1512668132781982,0.13026666666666667,,
sklearn_parallel,1000,10.0,8,3000,2.159407138824463,0.1305333333333333,,
sklearn_parallel,1000,10.0,8,3000,2.1406161785125732,0.12713333333333335,,
sklearn_parallel,1000,10.0,8,3000,2.2118005752563477,0.1322,,
sklearn_parallel,1000,10.0,8,3000,2.162834882736206,0.13673333333333332,,
sklearn_parallel,1000,10.0,8,3000,2.1513824462890625,0.12946666666666667,,
